Timestamp,User,Symbol,OrderID,ClOrdID,OrigClOrdID,SubmitTime,ExecID,Side,TransactTime,OrdStatus,OrderQty,OrdType,Price,Symbol,LeavesQty,CumQty,AvgPx,TimeInForce,LastFeeCurrency,CumAmt,CumFee,FeeCurrency,OrdRejReason,CxlRejReason,DecisionStatus,QuoteID,AmountCurrency,SessionID,CancelSessionID,ExpectedFillPrice,ExpectedFillQty,SubAccount,Strategy,AvgPxAllIn,RFQID,ParentRFQID,ParentOrderID,StartTime,EndTime,AllowedSlippage,CumTalosFee,TalosFeeCurrency,AggressorSide,Revision,LastRequestTimestamp,Text,Group,Parameters,Allocation,Comments,Markets
2022-05-27T16:03:33.755250Z,Contingent-API,ftx:ETH-PERP,aa3cd3d4-8573-44dc-88ed-4346c2129f2a,0cc4fe25-e9aa-41fb-b607-e7b56b514bdf,,2022-05-27T15:18:55.921255Z,d0195ba8-fb12-48a3-9ef5-2f6c8230d7b7,Buy,2022-05-27T16:03:33.723000Z,DoneForDay,144.05936,Limit,1758.6633,ETH,0,144.059,1758.6,GoodTillCancel,,253342.1574,-15.18834235,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1758.494569,,,,,,0,0,,,33,2022-05-27T15:18:55.921255Z,,contingent/640161b7-7a1b-4717-964b-52e13067b090/444ddd9f-debe-4e8d-aba6-765a51063ccd,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T15:17:48.300428Z,Contingent-API,ftx:BTC-PERP,642124d1-6977-49ac-b8c6-e87e96d989e6,ccbf4fa3-324a-45e7-bc1e-cccbe19cfdcb,,2022-05-27T15:04:09.012281Z,5b01bb20-a0ab-49b6-9dc4-0a01ece5a334,Sell,2022-05-27T15:17:48.271000Z,DoneForDay,1.33484,Limit,28890.47022,BTC,0,1.3348,28894.17913,GoodTillCancel,,38567.9503,0.960308872,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28893.45969,,,,,,0,0,,,15,2022-05-27T15:04:09.012281Z,,contingent/0a4fe7dd-8614-4901-bc72-bccb9cb30563/0a4fe7dd-8614-4901-bc72-bccb9cb30563,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T15:17:45.935095Z,Contingent-API,ftx:ETH-PERP,444ddd9f-debe-4e8d-aba6-765a51063ccd,dd086cdd-9269-4971-b5c0-ef8056eb682a,,2022-05-27T15:04:08.808772Z,072debd3-07a8-4068-b537-b6be73c4cd93,Sell,2022-05-27T15:17:45.831000Z,DoneForDay,144.05936,Limit,1774.379201,ETH,0,144.059,1774.43448,GoodTillCancel,,255623.2568,-9.469689064,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1774.500215,,,,,,0,0,,,19,2022-05-27T15:04:08.808772Z,,contingent/640161b7-7a1b-4717-964b-52e13067b090/640161b7-7a1b-4717-964b-52e13067b090,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T19:55:05.147173Z,Contingent-API,ftx:BTC-PERP,0d9e72b6-5167-4c5e-af90-1a6e1332f841,75f41cca-a3c3-4de5-b146-514a32110f97,,2022-05-27T14:53:54.184480Z,c0437697-e1d4-4a06-b307-4d38e2b14b44,Sell,2022-05-27T19:55:05.075000Z,DoneForDay,1.24185,Limit,28977.50984,BTC,0,1.2418,28978.8598,GoodTillCancel,,35985.9481,-1.933541785,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28980.41685,,,,,,0,0,,,48,2022-05-27T14:53:54.184480Z,,contingent/c094ca9e-41e8-41f2-8426-76fb1c9701e2/c094ca9e-41e8-41f2-8426-76fb1c9701e2,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-28T05:40:10.247120Z,Contingent-API,ftx:ETH-PERP,1e72b61a-9581-4693-a616-78c9d4483e5b,1366dc21-536c-4fe4-a6a8-45f8277aba33,,2022-05-27T14:53:53.976446Z,48c89ce5-96ef-402e-867e-27746804786b,Sell,2022-05-28T05:40:10.110000Z,DoneForDay,137.063945,Limit,1779.578663,ETH,0,137.063,1779.827287,GoodTillCancel,,243948.4674,10.08998642,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1779.753671,,,,,,0,0,,,24,2022-05-27T14:53:53.976446Z,,contingent/ef72a32a-ca78-435c-94e1-3aa0bda8d04d/ef72a32a-ca78-435c-94e1-3aa0bda8d04d,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-28T09:33:57.976992Z,Contingent-API,ftx:BTC-PERP,4e759119-85cb-48bd-8792-bce8164d23c7,081add95-d567-4b22-9d71-85e31037acaf,428eeaa3-4755-4c7b-9c85-2aa135191d95,2022-05-27T14:48:03.680541Z,0f14322e-9a2c-44ac-8b80-ad5d986bde1f,Sell,2022-05-28T09:33:57.961000Z,DoneForDay,1.447975,Limit,29066.9702,BTC,0,0.3,29067,GoodTillCancel,,8720.1,-0.697608,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29069.32536,,,,,,0,0,,,6,2022-05-27T14:48:03.680541Z,,contingent/fc486269-4786-4bcc-83bc-eac19b5f9b5c/09f94ada-691a-4d25-b69c-e358b30f649c,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-28T09:33:57.422689Z,Contingent-API,ftx:BTC-PERP,f34c57e0-9750-48f0-8a80-702bf720affe,43c50400-39c3-4e53-9995-8051ac7469aa,245fb028-a1c9-45ee-bb8d-b7efcd1d9720,2022-05-27T14:48:01.929327Z,8f771d7f-f5c7-41f8-9861-8ab4cca35ff5,Sell,2022-05-28T09:33:57.409000Z,DoneForDay,1.184645,Limit,29062.15869,BTC,0,0.8,29063,GoodTillCancel,,23250.4,-1.860032,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29065.32504,,,,,,0,0,,,7,2022-05-27T14:48:01.929327Z,,contingent/af929ad3-ee34-4560-bd42-827f9f64f26b/af929ad3-ee34-4560-bd42-827f9f64f26b,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:07:56.384194Z,Contingent-API,ftx:ETH-PERP,5fb337f1-4a60-4e17-bf11-5a31af192028,3f73aea1-1ed4-4872-9c6f-eb4306005a92,,2022-05-27T13:56:48.465621Z,57e2a947-4674-4a9e-bbe8-320eb8c6e3ba,Buy,2022-05-27T14:07:56.347000Z,DoneForDay,105.293835,Limit,1800.750709,ETH,0,105.293,1800.698875,GoodTillCancel,,189600.9866,-14.6773254,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1800.55948,,,,,,0,0,,,8,2022-05-27T13:56:48.465621Z,,contingent/65202a25-5572-4612-aad6-0c73ebaac86a/4c47426c-4b25-4efe-b8cd-bf042cb127c5,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:34:20.740737Z,Contingent-API,ftx:BTC-PERP,7dd60873-46e1-40af-8df5-2a5b6ee26a90,20ac01a6-7ffe-4871-acf6-209a1b0f267e,,2022-05-27T13:56:46.837604Z,3c3a0096-95b3-4bf2-93bf-f6214e6f9b82,Buy,2022-05-27T14:34:20.687000Z,DoneForDay,3.463835,Limit,29064.83409,BTC,0,3.4638,29063.98158,GoodTillCancel,,100671.8194,-7.62727509,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29061.77958,,,,,,0,0,,,9,2022-05-27T13:56:46.837604Z,,contingent/8db6ad2e-9444-4ecd-a9cc-09ae81f92419/8db6ad2e-9444-4ecd-a9cc-09ae81f92419,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:16:42.291591Z,Contingent-API,ftx:ETH-PERP,2bc010de-b20f-43a9-a10e-f6bdae79de07,b4745a09-d1e3-4e2e-8c47-278122b8501b,,2022-05-27T13:43:37.451234Z,05355deb-d6a9-4daf-93cb-168080a4efef,Buy,2022-05-27T14:16:42.268000Z,DoneForDay,107.909115,Limit,1795.546102,ETH,0,107.909,1795.445846,GoodTillCancel,,193744.7658,-8.057644155,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1795.371175,,,,,,0,0,,,15,2022-05-27T13:43:37.451234Z,,contingent/27ac9c37-cb64-43d2-a473-4f1a75691153/7712fdb9-e872-49c3-a579-db6bb93c90f1,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T13:54:30.667533Z,Contingent-API,ftx:ETH-PERP,4c47426c-4b25-4efe-b8cd-bf042cb127c5,ed0e863e-a7a8-49ce-942f-1e07c898b5c6,,2022-05-27T13:25:28.639849Z,493a068f-6231-4ddf-82b5-5fd7f6ddba9d,Sell,2022-05-27T13:54:30.646000Z,DoneForDay,105.293835,Limit,1817.0496,ETH,0,105.293,1817.104651,GoodTillCancel,,191328.4,-13.25954147,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1817.230581,,,,,,0,0,,,14,2022-05-27T13:25:28.639849Z,,contingent/65202a25-5572-4612-aad6-0c73ebaac86a/3b671241-e392-4c6f-aa3f-4827942f341d,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T13:41:33.538981Z,Contingent-API,ftx:ETH-PERP,7712fdb9-e872-49c3-a579-db6bb93c90f1,9737031e-b5a6-493c-ad1f-610b3974b1c2,,2022-05-27T13:25:28.492771Z,7fb7fa2a-7de7-4c05-9ad5-0a2993044682,Sell,2022-05-27T13:41:33.404000Z,DoneForDay,107.909115,Limit,1811.7417,ETH,0,107.909,1811.852777,GoodTillCancel,,195515.2213,-9.673813493,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1811.942425,,,,,,0,0,,,12,2022-05-27T13:25:28.492771Z,,contingent/27ac9c37-cb64-43d2-a473-4f1a75691153/832d2317-15c8-4c74-8d13-36ab12e08d49,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:43:30.398835Z,Contingent-API,ftx:BTC-PERP,30cd3bd8-aa4c-405a-b690-3bbbd0384e44,684ea978-3b53-437e-8e2b-54d58990cc84,,2022-05-27T12:45:06.524962Z,0b5088ce-f9f6-4ac7-88a9-df4d7cda5549,Buy,2022-05-27T14:43:30.330000Z,DoneForDay,2.461005,Limit,28981.85154,BTC,0,2.461,28981,GoodTillCancel,,71322.241,-5.70577928,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28978.68152,,,,,,0,0,,,12,2022-05-27T12:45:06.524962Z,,contingent/a3495f5d-745f-4ab6-82c5-ec7d5746bb8f/a3495f5d-745f-4ab6-82c5-ec7d5746bb8f,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T13:23:23.844790Z,Contingent-API,ftx:ETH-PERP,3b671241-e392-4c6f-aa3f-4827942f341d,bef076a0-b6fb-4ad9-878d-c91142f0ed66,,2022-05-27T12:43:36.123993Z,cfd1153e-104d-4ed5-a441-32c7cb799270,Buy,2022-05-27T13:23:23.805000Z,DoneForDay,105.293835,Limit,1800.833385,ETH,0,105.293,1800.8,GoodTillCancel,,189611.6344,-15.16893075,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1800.655936,,,,,,0,0,,,10,2022-05-27T12:43:36.123993Z,,contingent/65202a25-5572-4612-aad6-0c73ebaac86a/65202a25-5572-4612-aad6-0c73ebaac86a,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:44:53.736017Z,Contingent-API,ftx:BTC-PERP,fcfb12a9-0186-41f5-a553-f2e53681342c,e3f35792-ca2d-491d-9c2a-6ba50ccefbd0,,2022-05-27T12:39:06.907318Z,27ffcabe-e509-4fe2-bf37-edda10c54809,Buy,2022-05-27T14:44:53.712000Z,DoneForDay,1.823165,Limit,28892.33321,BTC,0,1.8231,28891.10965,GoodTillCancel,,52671.382,1.17912796,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28891.75642,,,,,,0,0,,,12,2022-05-27T12:39:06.907318Z,,contingent/e54e318e-e999-425d-b7c0-5c145a2afc38/e54e318e-e999-425d-b7c0-5c145a2afc38,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T13:24:08.862806Z,Contingent-API,ftx:ETH-PERP,832d2317-15c8-4c74-8d13-36ab12e08d49,eaba1662-bac2-458e-91f8-d59c74fd8cf3,,2022-05-27T12:39:06.773971Z,1da44497-7c15-41a8-828f-55fb8b866d79,Buy,2022-05-27T13:24:08.841000Z,DoneForDay,107.909115,Limit,1795.4938,ETH,0,107.909,1795.388151,GoodTillCancel,,193738.54,-10.37600588,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1795.291996,,,,,,0,0,,,14,2022-05-27T12:39:06.773971Z,,contingent/27ac9c37-cb64-43d2-a473-4f1a75691153/27ac9c37-cb64-43d2-a473-4f1a75691153,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:46:46.048490Z,Contingent-API,ftx:BTC-PERP,09f94ada-691a-4d25-b69c-e358b30f649c,a6a6dbbf-c278-484c-9dc1-2dde2269e5f9,,2022-05-27T12:33:03.989250Z,40348797-bcff-4656-b3cb-6cbb8974302e,Buy,2022-05-27T14:46:45.993000Z,DoneForDay,1.447975,Limit,28805.94455,BTC,0,1.4479,28803.55543,GoodTillCancel,,41704.6679,0.955580185,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28804.2154,,,,,,0,0,,,8,2022-05-27T12:33:03.989250Z,,contingent/fc486269-4786-4bcc-83bc-eac19b5f9b5c/fc486269-4786-4bcc-83bc-eac19b5f9b5c,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:33:21.425223Z,Contingent-API,ftx:ETH-PERP,ad3b7ed6-9b0d-4a69-b06c-c69e2e2ce843,1058ce5a-da20-4877-b306-2c15692ffacc,,2022-05-27T12:33:03.889526Z,b6c1aa89-49ca-4477-aec0-bb78e1da393a,Buy,2022-05-27T14:33:21.340000Z,DoneForDay,110.49048,Limit,1790.2415,ETH,0,110.49,1789.953824,GoodTillCancel,,197771.998,-5.167500154,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1789.907055,,,,,,0,0,,,34,2022-05-27T12:33:03.889526Z,,contingent/8673992e-4668-406c-bf80-07812e64915d/8673992e-4668-406c-bf80-07812e64915d,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:34:03.311974Z,Contingent-API,ftx:ETH-PERP,a6824b84-ff19-494f-aadb-003762059b9c,eef94635-663e-4bce-957c-b767ca009e72,,2022-05-27T12:33:03.794423Z,ef88d4a2-308f-4668-baf6-f21e460a314b,Buy,2022-05-27T14:34:03.273000Z,DoneForDay,113.04932,Limit,1786.6704,ETH,0,113.049,1786.6,GoodTillCancel,,201973.3434,-16.15786747,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1786.457072,,,,,,0,0,,,13,2022-05-27T12:33:03.794423Z,,contingent/49816363-55b5-4f27-a9c2-5c09692d1dfe/49816363-55b5-4f27-a9c2-5c09692d1dfe,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:35:15.259038Z,Contingent-API,ftx:ETH-PERP,00b38aa7-95f0-46b6-9646-1719676c83cf,cc9a0389-6ae2-4d98-840b-0b614cea7abc,,2022-05-27T12:33:03.685696Z,ebce99bd-eccf-4d07-9b1a-4420b4d857c7,Buy,2022-05-27T14:35:15.187000Z,DoneForDay,115.610625,Limit,1779.763295,ETH,0,115.61,1779.692545,GoodTillCancel,,205750.2551,-11.72098433,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1779.591161,,,,,,0,0,,,15,2022-05-27T12:33:03.685696Z,,contingent/9df25d6f-26d1-453f-9ee6-361ded3b2804/9df25d6f-26d1-453f-9ee6-361ded3b2804,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:44:44.373176Z,Contingent-API,ftx:ETH-PERP,38a53a45-f4e4-489e-baa0-b6fa3d9f5d37,bd3de0b8-dacb-4ed3-979b-abf33f754889,,2022-05-27T12:23:56.918677Z,61499c3c-463e-488d-905e-a238bb35967d,Buy,2022-05-27T14:44:44.313000Z,DoneForDay,118.221825,Limit,1776.967456,ETH,0,118.221,1776.566091,GoodTillCancel,,210027.4199,2.814694272,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1776.5899,,,,,,0,0,,,22,2022-05-27T12:23:56.918677Z,,contingent/6a5240fd-a5b4-47f6-bd78-ea0f4b6520b9/6a5240fd-a5b4-47f6-bd78-ea0f4b6520b9,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T13:54:30.338673Z,Contingent-Yuan-API,ftx:BTC-PERP,8db6ad2e-9444-4ecd-a9cc-09ae81f92419,5059f540-8031-4bb9-a83b-483338ea4d6f,,2022-05-27T12:23:30.362759Z,550e623f-5ae0-4105-a1ab-9b3144857c67,Sell,2022-05-27T13:54:30.309000Z,DoneForDay,3.463835,Limit,29327.0127,BTC,0,3.4638,29328.79323,GoodTillCancel,,101589.074,1.1403915,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29328.464,,,,,,0,0,,,16,2022-05-27T12:23:30.362759Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:43:48.042911Z,Contingent-Yuan-API,ftx:BTC-PERP,a3495f5d-745f-4ab6-82c5-ec7d5746bb8f,19defa9b-28c9-4755-9d1e-3bff3a2218ac,,2022-05-27T12:23:29.789423Z,4970a358-3f04-4b8e-a5bb-01ab54b69f03,Sell,2022-05-27T12:43:48.024000Z,DoneForDay,2.461005,Limit,29240.3319,BTC,0,2.461,29245.05705,GoodTillCancel,,71972.0854,8.739176316,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29241.50598,,,,,,0,0,,,10,2022-05-27T12:23:29.789423Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:37:00.503418Z,Contingent-Yuan-API,ftx:BTC-PERP,e54e318e-e999-425d-b7c0-5c145a2afc38,d60aefa4-bc0a-41a1-9905-2958055cfd92,,2022-05-27T12:23:29.216696Z,67c482fe-b352-4290-a3c3-aee06eaec4c2,Sell,2022-05-27T12:37:00.440000Z,DoneForDay,1.823165,Limit,29153.651,BTC,0,1.8231,29154.72574,GoodTillCancel,,53151.9805,4.620087075,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29152.19155,,,,,,0,0,,,7,2022-05-27T12:23:29.216696Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:30:46.806152Z,Contingent-Yuan-API,ftx:BTC-PERP,fc486269-4786-4bcc-83bc-eac19b5f9b5c,867ba949-698d-40fa-97aa-df17f0999aa2,,2022-05-27T12:23:28.632427Z,6164effb-ea73-4dbe-b6b6-05beb2ced711,Sell,2022-05-27T12:30:46.723000Z,DoneForDay,1.447975,Limit,29066.9702,BTC,0,1.4479,29067.55252,GoodTillCancel,,42086.9093,1.981559256,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29066.18395,,,,,,0,0,,,12,2022-05-27T12:23:28.632427Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:46:46.117230Z,Contingent-Yuan-API,ftx:BTC-PERP,af929ad3-ee34-4560-bd42-827f9f64f26b,225c8a3c-1839-41b6-ab12-1154b4a2db59,,2022-05-27T12:23:28.061142Z,b02c503e-0eb9-4e3f-97e6-e11e817466cf,Buy,2022-05-27T14:46:46.068000Z,DoneForDay,1.184645,Limit,28806.9277,BTC,0,1.1846,28802.9323,GoodTillCancel,,34119.9536,2.747432076,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28805.25159,,,,,,0,0,,,13,2022-05-27T12:23:28.061142Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:52:53.502469Z,Contingent-Yuan-API,ftx:BTC-PERP,c094ca9e-41e8-41f2-8426-76fb1c9701e2,34c62879-323a-4a0e-a56c-8bd989f9d86d,,2022-05-27T12:23:27.488781Z,32da5b82-f522-48a8-99ae-b7b6eead73f6,Buy,2022-05-27T14:52:53.442000Z,DoneForDay,1.24185,Limit,28720.2469,BTC,0,1.2418,28719.03849,GoodTillCancel,,35663.302,-1.2759215,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28718.01102,,,,,,0,0,,,12,2022-05-27T12:23:27.488781Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T15:03:07.904492Z,Contingent-Yuan-API,ftx:BTC-PERP,0a4fe7dd-8614-4901-bc72-bccb9cb30563,126a9aee-2844-4e44-917c-94a87e2a3c64,,2022-05-27T12:23:26.913439Z,f2592ff9-43f4-4436-b3a4-06ff117d09ef,Buy,2022-05-27T15:03:07.874000Z,DoneForDay,1.33484,Limit,28633.5661,BTC,0,1.3348,28632.77525,GoodTillCancel,,38219.0284,-1.081914272,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28631.9647,,,,,,0,0,,,10,2022-05-27T12:23:26.913439Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T17:18:03.056396Z,Contingent-Yuan-API,ftx:BTC-PERP,6139ff81-b970-4246-97a6-110bf7c47259,a96a9eab-9662-4e2f-94f5-db9110b66976,,2022-05-27T12:23:26.337473Z,9859d6d2-2f1b-4361-9b60-a08fe53b09a3,Buy,2022-05-27T17:18:02.952000Z,DoneForDay,1.454265,Limit,28546.8853,BTC,0,1.4542,28529.09971,GoodTillCancel,,41487.0168,2.94026252,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28531.12162,,,,,,0,0,,,8,2022-05-27T12:23:26.337473Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T17:18:05.003310Z,Contingent-Yuan-API,ftx:BTC-PERP,f3b23921-5d61-4844-b300-b49a86da758a,b5829dbb-7287-413f-a70a-570bdf400d38,,2022-05-27T12:23:25.756632Z,5b6b3fde-9f83-4c21-b01b-0e5cd462c9b8,Buy,2022-05-27T17:18:04.937000Z,DoneForDay,1.59443,Limit,28460.2044,BTC,0,1.5944,28457.34747,GoodTillCancel,,45372.3948,4.84211922,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28460.38442,,,,,,0,0,,,9,2022-05-27T12:23:25.756632Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T17:22:20.364341Z,Contingent-Yuan-API,ftx:BTC-PERP,cf1a9ea4-f40c-4702-85ba-de92e85ab0fd,3b94fda7-b977-49f1-ad4c-3a08b9a6d005,,2022-05-27T12:23:25.185579Z,499969ac-fcf4-450e-b999-c9fe425a2d04,Buy,2022-05-27T17:22:20.326000Z,DoneForDay,1.75134,Limit,28373.5236,BTC,0,1.7513,28372.84663,GoodTillCancel,,49689.3663,-3.744850695,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28370.7083,,,,,,0,0,,,16,2022-05-27T12:23:25.185579Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T18:00:57.076972Z,Contingent-Yuan-API,ftx:BTC-PERP,27171d5b-0a57-43d2-9c04-8e7dd249a3d4,1f26db73-6782-415c-9e8d-407595129615,,2022-05-27T12:23:24.609786Z,424ea332-25c8-4a29-8a17-8ca04b6bad12,Buy,2022-05-27T18:00:57.051000Z,DoneForDay,1.920915,Limit,28286.8428,BTC,0,1.9209,28286,GoodTillCancel,,54334.5774,-0.303423922,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28285.84204,,,,,,0,0,,,12,2022-05-27T12:23:24.609786Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:41:45.834750Z,Contingent-Yuan-API,ftx:ETH-PERP,65202a25-5572-4612-aad6-0c73ebaac86a,3b1b401e-cacb-451d-b781-e8b26374b663,,2022-05-27T12:22:54.601632Z,5da2a85a-d10c-4944-bb66-f10ff1b87bb6,Sell,2022-05-27T12:41:45.782000Z,DoneForDay,105.293835,Limit,1817.0496,ETH,0,105.293,1817.188078,GoodTillCancel,,191337.1843,-5.615065119,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1817.241406,,,,,,0,0,,,15,2022-05-27T12:22:54.601632Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:37:07.119705Z,Contingent-Yuan-API,ftx:ETH-PERP,27ac9c37-cb64-43d2-a473-4f1a75691153,57e077d1-9908-4a42-b7bd-8a3a43764667,,2022-05-27T12:22:54.028848Z,ddc1cc13-7db8-44f7-a371-d243336b75a8,Sell,2022-05-27T12:37:07.024000Z,DoneForDay,107.909115,Limit,1811.7417,ETH,0,107.909,1811.8,GoodTillCancel,,195509.5262,-15.6407621,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1811.944944,,,,,,0,0,,,9,2022-05-27T12:22:54.028848Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:30:49.257778Z,Contingent-Yuan-API,ftx:ETH-PERP,8673992e-4668-406c-bf80-07812e64915d,aa66d7b0-7bcb-48df-9648-a7c80ae7a873,,2022-05-27T12:22:53.459363Z,67ec84f4-ae66-47e0-88d1-21d66f442124,Sell,2022-05-27T12:30:49.154000Z,DoneForDay,110.49048,Limit,1806.4339,ETH,0,110.49,1806.5,GoodTillCancel,,199600.185,-15.9680148,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1806.64452,,,,,,0,0,,,11,2022-05-27T12:22:53.459363Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:30:48.369440Z,Contingent-Yuan-API,ftx:ETH-PERP,49816363-55b5-4f27-a9c2-5c09692d1dfe,5724a968-a144-4a94-b94f-0dc9b933947a,,2022-05-27T12:22:52.883908Z,c06d391a-09c3-4f56-b26d-67131551ed99,Sell,2022-05-27T12:30:48.301000Z,DoneForDay,113.04932,Limit,1801.126,ETH,0,113.049,1802.896468,GoodTillCancel,,203815.6428,0.291256476,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1802.893892,,,,,,0,0,,,11,2022-05-27T12:22:52.883908Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:30:34.057044Z,Contingent-Yuan-API,ftx:ETH-PERP,9df25d6f-26d1-453f-9ee6-361ded3b2804,df6e8f18-d5c9-41a7-adfc-46c75ca12e1b,,2022-05-27T12:22:52.309246Z,9319809b-d48f-44d5-8af4-9b9501673ee6,Sell,2022-05-27T12:30:34.029000Z,DoneForDay,115.610625,Limit,1795.8182,ETH,0,115.61,1795.926634,GoodTillCancel,,207627.0782,-12.36984099,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1796.033631,,,,,,0,0,,,19,2022-05-27T12:22:52.309246Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T12:22:51.815832Z,Contingent-Yuan-API,ftx:ETH-PERP,6a5240fd-a5b4-47f6-bd78-ea0f4b6520b9,43b54fb9-7d6c-4093-8f0b-6c9364473df8,,2022-05-27T12:22:51.724694Z,41b1c5bb-49e6-4328-99b6-b1f52a505f4a,Sell,2022-05-27T12:22:51.777000Z,DoneForDay,118.221825,Limit,1790.5104,ETH,0,118.221,1793.105404,GoodTillCancel,,211982.714,31.7974071,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1792.836438,,,,,,0,0,,,17,2022-05-27T12:22:51.724694Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
2022-05-27T14:52:34.929032Z,Contingent-Yuan-API,ftx:ETH-PERP,ef72a32a-ca78-435c-94e1-3aa0bda8d04d,be778707-ae9f-4479-83eb-c33cd6a7580e,,2022-05-27T12:22:51.134958Z,755494cb-5c46-44ec-b845-819ec450d359,Buy,2022-05-27T14:52:34.894000Z,DoneForDay,137.063945,Limit,1763.9712,ETH,0,137.063,1763.705315,GoodTillCancel,,241738.7416,10.5177138,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1763.782051,,,,,,0,0,,,19,2022-05-27T12:22:51.134958Z,,Contingent(90.0bps),"{""ErrorAction"":""Pause""}",,,ftx
